Year,Month,STRATEGY_ID,Country,ISO3,Area,LIVE_EXP,LIVE_DEC,NEW_GROWTH,MVMT_MEMBER,MVMT_LEADER,NEW_STAFF,FT_LABORER
2011,11,COMMUNITY,Egypt,EGY,NAMESTAN,85,44,92,13,6,0,0
2011,12,COMMUNITY,Egypt,EGY,NAMESTAN,53,27,61,13,6,0,0
2010,1,COVERAGE,Egypt,EGY,NAMESTAN,2353,948,1286,109,15,2,16
2010,2,COVERAGE,Egypt,EGY,NAMESTAN,3507,959,906,117,13,9,89
2010,3,COVERAGE,Egypt,EGY,NAMESTAN,3003754,3134,1135,129,31,31,144
2010,4,COVERAGE,Egypt,EGY,NAMESTAN,523,87,453,75,14,2,37
2010,5,COVERAGE,Egypt,EGY,NAMESTAN,1537,525,713,70,6,0,123
2010,6,COVERAGE,Egypt,EGY,NAMESTAN,229,96,160,27,1,0,7
2010,7,COVERAGE,Egypt,EGY,NAMESTAN,335,185,176,10,3,0,0
2010,8,COVERAGE,Egypt,EGY,NAMESTAN,658,420,161,7,1,0,0
2010,9,COVERAGE,Egypt,EGY,NAMESTAN,303,147,172,10,1,0,10
2010,10,COVERAGE,Egypt,EGY,NAMESTAN,619,302,450,22,1,0,23
2010,11,COVERAGE,Egypt,EGY,NAMESTAN,398,221,348,17,3,0,35
2010,12,COVERAGE,Egypt,EGY,NAMESTAN,494,260,381,17,5,2,37
2011,1,COVERAGE,Egypt,EGY,NAMESTAN,961,212,270,20,3,4,37
2011,2,COVERAGE,Egypt,EGY,NAMESTAN,219,123,223,21,3,3,25
2011,3,COVERAGE,Egypt,EGY,NAMESTAN,3810,321,24,4,5,0,0
2011,4,COVERAGE,Egypt,EGY,NAMESTAN,2166,207,79,16,5,0,0
2011,5,COVERAGE,Egypt,EGY,NAMESTAN,2897,488,42,16,5,0,0
2011,6,COVERAGE,Egypt,EGY,NAMESTAN,17487,404,46,16,5,0,0
2011,7,COVERAGE,Egypt,EGY,NAMESTAN,751,142,18,16,5,2,0
2011,8,COVERAGE,Egypt,EGY,NAMESTAN,59991,1208,18,18,5,2,0
2011,9,COVERAGE,Egypt,EGY,NAMESTAN,534,156,23,18,5,0,0
2011,10,COVERAGE,Egypt,EGY,NAMESTAN,127,74,80,2,5,0,0
2011,11,COVERAGE,Egypt,EGY,NAMESTAN,977,194,28,11,7,0,0
2011,12,COVERAGE,Egypt,EGY,NAMESTAN,1737,762,59,11,7,0,0
2011,1,INTERNET,Egypt,EGY,NAMESTAN,500000,50000,85,10,15,1,1
2011,2,INTERNET,Egypt,EGY,NAMESTAN,500000,50000,85,10,15,1,1
2011,3,INTERNET,Egypt,EGY,NAMESTAN,1106,271,35,88,37,0,0
2011,4,INTERNET,Egypt,EGY,NAMESTAN,677,155,35,88,34,0,0
2011,5,INTERNET,Egypt,EGY,NAMESTAN,400,80,35,88,34,0,0
2011,6,INTERNET,Egypt,EGY,NAMESTAN,320,17,124,100,3,3,3
2011,7,INTERNET,Egypt,EGY,NAMESTAN,250,32,45,88,0,0,0
2011,8,INTERNET,Egypt,EGY,NAMESTAN,200,17,45,51,0,0,0
2011,9,INTERNET,Egypt,EGY,NAMESTAN,1350,305,48,14,24,12,0
2011,10,INTERNET,Egypt,EGY,NAMESTAN,211,82,30,45,0,0,0
2011,11,INTERNET,Egypt,EGY,NAMESTAN,977,194,28,11,7,0,0
2011,12,INTERNET,Egypt,EGY,NAMESTAN,160,72,37,46,1,0,1
2010,9,CAMPUS,Ethiopia,ETH,SE Africa,12207,735,215,776,116,2,54
2010,10,CAMPUS,Ethiopia,ETH,SE Africa,5034,444,19,164,35,0,214
2010,11,CAMPUS,Ethiopia,ETH,SE Africa,4620,259,118,842,229,0,114
2010,12,CAMPUS,Ethiopia,ETH,SE Africa,8458,476,94,1056,233,0,544
2011,1,CAMPUS,Ethiopia,ETH,SE Africa,22368,1239,157,617,100,1,112
2011,2,CAMPUS,Ethiopia,ETH,SE Africa,14593,941,167,506,107,0,19
2011,3,CAMPUS,Ethiopia,ETH,SE Africa,3783,416,144,569,112,0,24
2011,4,CAMPUS,Ethiopia,ETH,SE Africa,4589,101,52,338,78,0,14
2011,5,CAMPUS,Ethiopia,ETH,SE Africa,1839,127,45,125,40,0,17
2011,6,CAMPUS,Ethiopia,ETH,SE Africa,2876,202,3,75,16,0,0
2011,7,CAMPUS,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2011,8,CAMPUS,Ethiopia,ETH,SE Africa,1466,314,0,0,0,0,0
2011,9,CAMPUS,Ethiopia,ETH,SE Africa,385,12,0,0,0,0,0
2011,10,CAMPUS,Ethiopia,ETH,SE Africa,1742,28,4,27,25,0,0
2011,11,CAMPUS,Ethiopia,ETH,SE Africa,5856,23,27,78,25,0,0
2011,12,CAMPUS,Ethiopia,ETH,SE Africa,3581,23,34,176,47,0,0
2010,9,COMMUNITY,Ethiopia,ETH,SE Africa,10,5,4,0,0,0,0
2010,10,COMMUNITY,Ethiopia,ETH,SE Africa,53,10,6,0,0,0,0
2010,11,COMMUNITY,Ethiopia,ETH,SE Africa,89,35,23,0,0,0,0
2010,12,COMMUNITY,Ethiopia,ETH,SE Africa,823,148,34,61,15,0,0
2011,1,COMMUNITY,Ethiopia,ETH,SE Africa,201,2,65,56,12,0,0
2011,2,COMMUNITY,Ethiopia,ETH,SE Africa,171,19,11,31,12,0,0
2011,3,COMMUNITY,Ethiopia,ETH,SE Africa,27,2,12,8,4,0,0
2011,4,COMMUNITY,Ethiopia,ETH,SE Africa,30,5,1,6,2,0,0
2011,5,COMMUNITY,Ethiopia,ETH,SE Africa,120,11,5,6,2,0,0
2011,6,COMMUNITY,Ethiopia,ETH,SE Africa,275,14,5,15,5,0,0
2011,7,COMMUNITY,Ethiopia,ETH,SE Africa,190,16,6,12,4,0,0
2011,8,COMMUNITY,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2011,9,COMMUNITY,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2011,10,COMMUNITY,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2011,11,COMMUNITY,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2011,12,COMMUNITY,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2010,9,COVERAGE,Ethiopia,ETH,SE Africa,409,86,36,90,10,0,0
2010,10,COVERAGE,Ethiopia,ETH,SE Africa,553,6,1,72,6,0,0
2010,11,COVERAGE,Ethiopia,ETH,SE Africa,2059,477,18,72,6,0,0
2010,12,COVERAGE,Ethiopia,ETH,SE Africa,1396,106,74,244,35,0,0
2011,1,COVERAGE,Ethiopia,ETH,SE Africa,740,89,51,283,30,0,0
2011,2,COVERAGE,Ethiopia,ETH,SE Africa,5204,94,45,225,38,0,0
2011,3,COVERAGE,Ethiopia,ETH,SE Africa,1333,116,45,286,38,0,0
2011,4,COVERAGE,Ethiopia,ETH,SE Africa,1320,162,48,258,34,0,0
2011,5,COVERAGE,Ethiopia,ETH,SE Africa,697,99,28,230,30,0,0
2011,6,COVERAGE,Ethiopia,ETH,SE Africa,330,31,40,248,34,0,0
2011,7,COVERAGE,Ethiopia,ETH,SE Africa,319,20,10,17,30,0,0
2011,8,COVERAGE,Ethiopia,ETH,SE Africa,744,81,7,27,9,0,0
2011,9,COVERAGE,Ethiopia,ETH,SE Africa,506,40,9,120,48,0,0
2011,10,COVERAGE,Ethiopia,ETH,SE Africa,887,123,35,270,27,0,0
2011,11,COVERAGE,Ethiopia,ETH,SE Africa,571,64,17,270,108,0,0
2011,12,COVERAGE,Ethiopia,ETH,SE Africa,1002,120,5,270,27,0,0
2010,9,INTERNET,Ethiopia,ETH,SE Africa,1859,418,0,78,12,0,20
2010,10,INTERNET,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2010,11,INTERNET,Ethiopia,ETH,SE Africa,0,0,0,0,0,0,0
2010,12,INTERNET,Ethiopia,ETH,SE Africa,5714,604,0,0,0,0,194
2011,1,INTERNET,Ethiopia,ETH,SE Africa,66073,9498,0,0,0,0,16
2011,2,INTERNET,Ethiopia,ETH,SE Africa,65812,9665,0,0,0,0,0
2011,3,INTERNET,Ethiopia,ETH,SE Africa,72789,11701,2292,0,9,0,0
2011,4,INTERNET,Ethiopia,ETH,SE Africa,20939,4366,0,0,0,0,0
2011,5,INTERNET,Ethiopia,ETH,SE Africa,13928,2523,0,0,0,0,0
2011,6,INTERNET,Ethiopia,ETH,SE Africa,22174,4389,0,0,0,0,0
2011,7,INTERNET,Ethiopia,ETH,SE Africa,11215,2252,0,0,0,0,0
2011,8,INTERNET,Ethiopia,ETH,SE Africa,108414,19331,0,0,0,0,0
2011,9,INTERNET,Ethiopia,ETH,SE Africa,129210,20510,0,0,0,0,0
2011,10,INTERNET,Ethiopia,ETH,SE Africa,73886,9960,0,0,0,0,0
2011,11,INTERNET,Ethiopia,ETH,SE Africa,147893,20130,0,0,0,0,0
2011,12,INTERNET,Ethiopia,ETH,SE Africa,138561,20451,0,0,0,0,0
2011,1,CAMPUS,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2011,3,CAMPUS,Fiji,FJI,Oceania,114,46,25,0,0,0,0
2011,6,CAMPUS,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2011,7,CAMPUS,Fiji,FJI,Oceania,626,167,45,0,0,0,0
2011,8,CAMPUS,Fiji,FJI,Oceania,557,43,15,0,0,0,0
2011,1,COMMUNITY,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2011,3,COMMUNITY,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2011,6,COMMUNITY,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2011,7,COMMUNITY,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2011,8,COMMUNITY,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2011,1,COVERAGE,Fiji,FJI,Oceania,0,0,0,0,0,0,0
2010,1,CAMPUS,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,2,CAMPUS,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,3,CAMPUS,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,4,CAMPUS,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,5,CAMPUS,Gabon,GAB,Francophon,30,16,10,5,3,0,0
2010,6,CAMPUS,Gabon,GAB,Francophon,15,10,7,5,5,0,0
2010,7,CAMPUS,Gabon,GAB,Francophon,25,10,7,5,5,0,0
2010,8,CAMPUS,Gabon,GAB,Francophon,6,5,3,5,5,0,0
2010,9,CAMPUS,Gabon,GAB,Francophon,40,12,7,5,5,0,0
2010,10,CAMPUS,Gabon,GAB,Francophon,10,4,2,5,5,0,0
2010,11,CAMPUS,Gabon,GAB,Francophon,30,24,5,5,5,0,0
2010,12,CAMPUS,Gabon,GAB,Francophon,60,42,29,15,10,3,0
2011,1,CAMPUS,Gabon,GAB,Francophon,43,19,12,6,6,3,0
2011,2,CAMPUS,Gabon,GAB,Francophon,33,13,10,9,6,0,0
2011,3,CAMPUS,Gabon,GAB,Francophon,17,11,9,9,6,0,0
2011,4,CAMPUS,Gabon,GAB,Francophon,65,16,14,10,6,0,0
2011,5,CAMPUS,Gabon,GAB,Francophon,36,18,15,12,6,0,0
2011,6,CAMPUS,Gabon,GAB,Francophon,19,7,12,10,6,0,0
2010,1,COMMUNITY,Gabon,GAB,Francophon,57,17,10,8,3,0,0
2010,2,COMMUNITY,Gabon,GAB,Francophon,21,15,8,6,1,0,0
2010,3,COMMUNITY,Gabon,GAB,Francophon,20,15,10,6,2,0,0
2010,4,COMMUNITY,Gabon,GAB,Francophon,65,33,15,10,2,0,0
2010,5,COMMUNITY,Gabon,GAB,Francophon,87,45,20,8,2,0,0
2010,6,COMMUNITY,Gabon,GAB,Francophon,65,34,20,10,2,0,0
2010,7,COMMUNITY,Gabon,GAB,Francophon,47,15,12,7,5,0,0
2010,8,COMMUNITY,Gabon,GAB,Francophon,17,9,6,5,3,0,0
2010,9,COMMUNITY,Gabon,GAB,Francophon,35,17,10,8,5,0,0
2010,10,COMMUNITY,Gabon,GAB,Francophon,15,7,3,8,7,0,0
2010,11,COMMUNITY,Gabon,GAB,Francophon,11,8,4,8,5,0,0
2010,12,COMMUNITY,Gabon,GAB,Francophon,33,19,17,17,10,1,0
2011,1,COMMUNITY,Gabon,GAB,Francophon,27,19,17,12,6,1,0
2011,2,COMMUNITY,Gabon,GAB,Francophon,20,13,18,9,6,0,0
2011,3,COMMUNITY,Gabon,GAB,Francophon,23,17,10,10,6,0,0
2011,4,COMMUNITY,Gabon,GAB,Francophon,36,22,21,12,6,0,0
2011,5,COMMUNITY,Gabon,GAB,Francophon,17,11,10,12,6,0,0
2011,6,COMMUNITY,Gabon,GAB,Francophon,25,14,14,10,6,0,0
2010,1,COVERAGE,Gabon,GAB,Francophon,1546,378,153,0,0,0,0
2010,2,COVERAGE,Gabon,GAB,Francophon,456,358,165,0,0,0,0
2010,3,COVERAGE,Gabon,GAB,Francophon,397,238,57,0,0,0,0
2010,4,COVERAGE,Gabon,GAB,Francophon,2159,478,125,0,0,0,0
2010,5,COVERAGE,Gabon,GAB,Francophon,497,140,95,0,0,0,0
2010,6,COVERAGE,Gabon,GAB,Francophon,1942,859,259,0,0,0,0
2010,7,COVERAGE,Gabon,GAB,Francophon,1017,230,97,0,0,0,0
2010,8,COVERAGE,Gabon,GAB,Francophon,773,78,0,0,0,0,0
2010,9,COVERAGE,Gabon,GAB,Francophon,1247,278,123,0,0,0,0
2010,10,COVERAGE,Gabon,GAB,Francophon,346,78,53,0,0,0,0
2010,11,COVERAGE,Gabon,GAB,Francophon,746,108,73,0,0,0,0
2010,12,COVERAGE,Gabon,GAB,Francophon,2552,1081,206,0,0,0,0
2011,1,COVERAGE,Gabon,GAB,Francophon,546,178,83,0,0,0,0
2011,2,COVERAGE,Gabon,GAB,Francophon,276,145,69,0,0,0,0
2011,3,COVERAGE,Gabon,GAB,Francophon,140,63,27,0,0,0,0
2011,4,COVERAGE,Gabon,GAB,Francophon,371,207,70,0,0,0,0
2011,5,COVERAGE,Gabon,GAB,Francophon,407,134,75,0,0,0,0
2011,6,COVERAGE,Gabon,GAB,Francophon,1942,859,159,0,0,0,0
2010,1,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,2,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,3,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,4,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,5,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,6,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,7,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,8,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,9,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,10,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,11,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,12,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2011,1,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2011,2,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2011,3,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2011,4,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2011,5,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2011,6,INTERNET,Gabon,GAB,Francophon,0,0,0,0,0,0,0
2010,1,CAMPUS,Georgia,GEO,E.Eu.,23,0,0,0,0,0,0
2010,2,CAMPUS,Georgia,GEO,E.Eu.,44,6,0,0,0,0,0
2010,3,CAMPUS,Georgia,GEO,E.Eu.,36,0,2,1,0,0,0
2010,4,CAMPUS,Georgia,GEO,E.Eu.,23,1,0,0,0,0,0
2010,5,CAMPUS,Georgia,GEO,E.Eu.,180,12,0,0,0,0,0
2010,6,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,7,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,8,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,9,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,10,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,11,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,12,CAMPUS,Georgia,GEO,E.Eu.,31,2,0,0,0,0,0
2011,1,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2011,2,CAMPUS,Georgia,GEO,E.Eu.,18,1,0,0,0,0,0
2011,3,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2011,4,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2011,5,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2011,6,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2011,7,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2011,8,CAMPUS,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,1,COVERAGE,Georgia,GEO,E.Eu.,8487,2516,0,77,138,0,0
2010,2,COVERAGE,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,3,COVERAGE,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,4,COVERAGE,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,5,COVERAGE,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,6,COVERAGE,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,7,COVERAGE,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,8,COVERAGE,Georgia,GEO,E.Eu.,0,0,0,0,0,0,0
2010,1,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,2,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,3,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,4,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,5,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,6,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,7,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,8,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,9,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,10,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,11,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,12,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,1,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,2,CAMPUS,Ghana,GHA,West Af,22,4,0,0,0,0,0
2011,3,CAMPUS,Ghana,GHA,West Af,862,54,28,0,0,0,0
2011,4,CAMPUS,Ghana,GHA,West Af,92,34,131,10,1,0,0
2011,5,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,6,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,7,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,8,CAMPUS,Ghana,GHA,West Af,276,23,45,7,7,0,0
2011,9,CAMPUS,Ghana,GHA,West Af,5,4,0,0,0,0,0
2011,10,CAMPUS,Ghana,GHA,West Af,6,2,0,0,0,0,0
2011,11,CAMPUS,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,12,CAMPUS,Ghana,GHA,West Af,0,0,0,4,3,0,0
2010,1,COMMUNITY,Ghana,GHA,West Af,1889,1363,197,0,27,0,0
2010,2,COMMUNITY,Ghana,GHA,West Af,56,34,0,0,27,0,0
2010,3,COMMUNITY,Ghana,GHA,West Af,2122,1383,135,0,27,0,0
2010,4,COMMUNITY,Ghana,GHA,West Af,2112,1281,0,0,27,0,0
2010,5,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,6,COMMUNITY,Ghana,GHA,West Af,460,167,0,0,0,0,0
2010,7,COMMUNITY,Ghana,GHA,West Af,2396,478,0,0,0,0,0
2010,8,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,9,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,10,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,11,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,12,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,1,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,2,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,3,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,4,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,5,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,6,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,7,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,8,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,9,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,10,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,11,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,12,COMMUNITY,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,1,COVERAGE,Ghana,GHA,West Af,6856,2161,213,0,0,0,0
2010,2,COVERAGE,Ghana,GHA,West Af,6433,2619,395,0,0,0,0
2010,3,COVERAGE,Ghana,GHA,West Af,6677,2719,362,0,0,0,0
2010,4,COVERAGE,Ghana,GHA,West Af,2764,1219,0,0,0,0,0
2010,5,COVERAGE,Ghana,GHA,West Af,1952,826,0,0,0,0,0
2010,6,COVERAGE,Ghana,GHA,West Af,0,139,0,0,0,0,0
2010,7,COVERAGE,Ghana,GHA,West Af,1245,252,0,0,0,0,0
2010,8,COVERAGE,Ghana,GHA,West Af,2393,948,0,0,25,0,0
2010,9,COVERAGE,Ghana,GHA,West Af,1212,435,0,0,0,0,0
2010,10,COVERAGE,Ghana,GHA,West Af,1010,611,0,0,25,0,0
2010,11,COVERAGE,Ghana,GHA,West Af,32445,15794,0,0,0,0,0
2010,12,COVERAGE,Ghana,GHA,West Af,275,128,0,0,25,0,0
2011,1,COVERAGE,Ghana,GHA,West Af,15,8,0,0,0,0,0
2011,2,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,3,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,4,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,5,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,6,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,7,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,8,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,9,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,10,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,11,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,12,COVERAGE,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,1,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,2,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,3,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,4,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,5,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,6,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,7,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,8,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,9,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,10,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,11,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,12,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,1,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,2,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,3,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,4,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,5,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,6,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,7,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,8,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,9,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,10,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,11,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2011,12,INTERNET,Ghana,GHA,West Af,0,0,0,0,0,0,0
2010,2,CAMPUS,Guinea,GIN,Francophon,40,20,28,15,2,0,0
2010,12,CAMPUS,Guinea,GIN,Francophon,399,169,221,45,36,0,0
2010,2,COMMUNITY,Guinea,GIN,Francophon,23,9,2,0,0,0,0
2010,12,COMMUNITY,Guinea,GIN,Francophon,0,0,0,0,0,0,0
2010,2,COVERAGE,Guinea,GIN,Francophon,300,50,1,20,2,0,0
2010,12,COVERAGE,Guinea,GIN,Francophon,0,0,0,0,0,0,0
2010,2,INTERNET,Guinea,GIN,Francophon,0,0,0,0,0,0,0
2010,12,INTERNET,Guinea,GIN,Francophon,0,0,0,0,0,0,0
2010,1,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,2,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,3,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,4,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,5,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,6,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,7,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,8,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,9,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,10,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,11,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,12,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2011,1,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2011,2,CAMPUS,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,1,COMMUNITY,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,2,COMMUNITY,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,3,COMMUNITY,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,4,COMMUNITY,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,5,COMMUNITY,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,6,COMMUNITY,Gambia,GMB,West Af,0,0,0,0,0,0,0
2010,7,COMMUNITY,Gambia,GMB,West Af,0,0,0,0,0,0,0
